WigleWifi-1.4,appRelease=2.26,model=ONEPLUS A3010,release=7.1.1,device=OnePlus3T,display=ONEPLUS A3010_28_171012,board=QC_Reference_Phone,brand=OnePlus
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-57,32.104965240000034,35.206370739999834,0,15.935502052307129,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-73,32.104965240000034,35.206370739999834,0,15.935502052307129,WIFI
1c:b9:c4:95:44:87,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-60,32.104965240000034,35.206370739999834,0,15.935502052307129,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-72,32.104965240000034,35.206370739999834,0,15.935502052307129,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-66,32.10494470000003,35.20653783999984,0,15.935502052307129,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-71,32.10494470000003,35.20653783999984,0,15.935502052307129,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-54,32.10494470000003,35.20653783999984,0,15.935502052307129,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.10494470000003,35.20653783999984,0,15.935502052307129,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.10494470000003,35.20653783999984,0,15.935502052307129,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-57,32.10494470000003,35.20653783999984,0,15.935502052307129,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-73,32.10494470000003,35.20653783999984,0,15.935502052307129,WIFI
1c:b9:c4:95:44:87,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-60,32.10494470000003,35.20653783999984,0,15.935502052307129,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-72,32.10494470000003,35.20653783999984,0,15.935502052307129,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-66,32.10488308000003,35.20703913999986,0,15.935502052307129,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-71,32.10488308000003,35.20703913999986,0,15.935502052307129,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-54,32.10488308000003,35.20703913999986,0,15.935502052307129,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.10488308000003,35.20703913999986,0,15.935502052307129,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.10488308000003,35.20703913999986,0,15.935502052307129,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-57,32.10488308000003,35.20703913999986,0,15.935502052307129,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-73,32.10488308000003,35.20703913999986,0,15.935502052307129,WIFI
1c:b9:c4:95:44:87,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-60,32.10488308000003,35.20703913999986,0,15.935502052307129,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-72,32.10488308000003,35.20703913999986,0,15.935502052307129,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-66,32.104821460000025,35.207540439999875,0,15.935502052307129,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-71,32.104821460000025,35.207540439999875,0,15.935502052307129,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-54,32.104821460000025,35.207540439999875,0,15.935502052307129,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.104821460000025,35.207540439999875,0,15.935502052307129,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.104821460000025,35.207540439999875,0,15.935502052307129,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-57,32.104821460000025,35.207540439999875,0,15.935502052307129,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-73,32.104821460000025,35.207540439999875,0,15.935502052307129,WIFI
1c:b9:c4:95:44:87,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-60,32.104821460000025,35.207540439999875,0,15.935502052307129,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-72,32.104821460000025,35.207540439999875,0,15.935502052307129,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-66,32.10469822000002,35.20854303999991,0,15.935502052307129,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-70,32.10469822000002,35.20854303999991,0,15.935502052307129,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-51,32.10469822000002,35.20854303999991,0,15.935502052307129,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.10469822000002,35.20854303999991,0,15.935502052307129,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.10469822000002,35.20854303999991,0,15.935502052307129,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-57,32.10469822000002,35.20854303999991,0,15.935502052307129,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-72,32.10469822000002,35.20854303999991,0,15.935502052307129,WIFI
1c:b9:c4:95:44:87,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-60,32.10469822000002,35.20854303999991,0,15.935502052307129,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-72,32.10469822000002,35.20854303999991,0,15.935502052307129,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-66,32.10463660000001,35.20904433999993,0,15.935502052307129,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-70,32.10463660000001,35.20904433999993,0,15.935502052307129,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-51,32.10463660000001,35.20904433999993,0,15.935502052307129,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.10463660000001,35.20904433999993,0,15.935502052307129,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.10463660000001,35.20904433999993,0,15.935502052307129,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-57,32.10463660000001,35.20904433999993,0,15.935502052307129,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-72,32.10463660000001,35.20904433999993,0,15.935502052307129,WIFI
1c:b9:c4:95:44:87,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-60,32.10463660000001,35.20904433999993,0,15.935502052307129,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-72,32.10463660000001,35.20904433999993,0,15.935502052307129,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-66,32.10457498000001,35.209545639999945,0,15.935502052307129,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-70,32.10457498000001,35.209545639999945,0,15.935502052307129,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-51,32.10457498000001,35.209545639999945,0,15.935502052307129,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.10457498000001,35.209545639999945,0,15.935502052307129,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.10457498000001,35.209545639999945,0,15.935502052307129,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-57,32.10457498000001,35.209545639999945,0,15.935502052307129,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-72,32.10457498000001,35.209545639999945,0,15.935502052307129,WIFI
1c:b9:c4:95:44:87,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-60,32.10457498000001,35.209545639999945,0,15.935502052307129,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-72,32.10457498000001,35.209545639999945,0,15.935502052307129,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-66,32.10445174,35.21054823999998,0,15.935502052307129,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-71,32.10445174,35.21054823999998,0,15.935502052307129,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-52,32.10445174,35.21054823999998,0,15.935502052307129,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.10445174,35.21054823999998,0,15.935502052307129,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.10445174,35.21054823999998,0,15.935502052307129,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-55,32.10445174,35.21054823999998,0,15.935502052307129,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-72,32.10445174,35.21054823999998,0,15.935502052307129,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-71,32.10445174,35.21054823999998,0,15.935502052307129,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-66,32.10439012,35.21104954,0,15.935502052307129,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-71,32.10439012,35.21104954,0,15.935502052307129,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-52,32.10439012,35.21104954,0,15.935502052307129,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.10439012,35.21104954,0,15.935502052307129,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.10439012,35.21104954,0,15.935502052307129,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-55,32.10439012,35.21104954,0,15.935502052307129,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-72,32.10439012,35.21104954,0,15.935502052307129,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-71,32.10439012,35.21104954,0,15.935502052307129,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],2017-11-01 15:38:30,1,-66,32.10436958,35.21121664,701,289.7469787597656,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],2017-11-01 15:38:30,36,-71,32.10436958,35.21121664,701,289.7469787597656,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],2017-11-01 15:38:30,11,-52,32.10436958,35.21121664,701,289.7469787597656,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],2017-11-01 15:38:30,44,-60,32.10436958,35.21121664,701,289.7469787597656,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],2017-11-01 15:38:30,36,-59,32.10436958,35.21121664,701,289.7469787597656,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],2017-11-01 15:38:30,6,-55,32.10436958,35.21121664,701,289.7469787597656,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],2017-11-01 15:38:30,1,-72,32.10436958,35.21121664,701,289.7469787597656,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],2017-11-01 15:38:30,36,-71,32.10436958,35.21121664,701,289.7469787597656,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-65,?,-?,0,17.102373123168945,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-71,?,-?,0,17.102373123168945,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-52,?,-?,0,17.102373123168945,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-61,?,-?,0,17.102373123168945,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,?,-?,0,17.102373123168945,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-58,?,-?,0,17.102373123168945,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-73,?,-?,0,17.102373123168945,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-69,?,-?,0,17.102373123168945,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,44,-62,?,-?,0,17.102373123168945,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],2017-11-01 15:40:16,1,-65,32.10377723,35.21178455,719,57.645999908447266,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],2017-11-01 15:40:16,36,-69,32.10377723,35.21178455,719,57.645999908447266,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],2017-11-01 15:40:16,11,-51,32.10377723,35.21178455,719,57.645999908447266,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],2017-11-01 15:40:16,44,-63,32.10377723,35.21178455,719,57.645999908447266,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],2017-11-01 15:40:16,36,-60,32.10377723,35.21178455,719,57.645999908447266,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],2017-11-01 15:40:16,6,-60,32.10377723,35.21178455,719,57.645999908447266,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],2017-11-01 15:40:16,1,-72,32.10377723,35.21178455,719,57.645999908447266,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],2017-11-01 15:40:16,36,-69,32.10377723,35.21178455,719,57.645999908447266,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],2017-11-01 15:42:20,44,-60,32.10426236,35.21136813,701,71.29899597167969,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],2017-11-01 15:43:26,1,-65,32.10384343,35.21137958,701,72.81599426269531,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-66,32.122813370000046,35.21125307999999,0,45.730098724365234,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-73,32.122813370000046,35.21125307999999,0,45.730098724365234,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-54,32.122813370000046,35.21125307999999,0,45.730098724365234,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.122813370000046,35.21125307999999,0,45.730098724365234,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.122813370000046,35.21125307999999,0,45.730098724365234,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-58,32.122813370000046,35.21125307999999,0,45.730098724365234,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-68,32.122813370000046,35.21125307999999,0,45.730098724365234,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,44,-60,32.122813370000046,35.21125307999999,0,45.730098724365234,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-73,32.122813370000046,35.21125307999999,0,45.730098724365234,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-66,32.12116381000004,35.21126407999999,0,45.730098724365234,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-73,32.12116381000004,35.21126407999999,0,45.730098724365234,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-54,32.12116381000004,35.21126407999999,0,45.730098724365234,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.12116381000004,35.21126407999999,0,45.730098724365234,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.12116381000004,35.21126407999999,0,45.730098724365234,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-58,32.12116381000004,35.21126407999999,0,45.730098724365234,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-68,32.12116381000004,35.21126407999999,0,45.730098724365234,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,44,-60,32.12116381000004,35.21126407999999,0,45.730098724365234,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-73,32.12116381000004,35.21126407999999,0,45.730098724365234,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-67,32.118689470000035,35.21128057999999,0,45.730098724365234,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-69,32.118689470000035,35.21128057999999,0,45.730098724365234,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-53,32.118689470000035,35.21128057999999,0,45.730098724365234,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.118689470000035,35.21128057999999,0,45.730098724365234,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-58,32.118689470000035,35.21128057999999,0,45.730098724365234,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-58,32.118689470000035,35.21128057999999,0,45.730098724365234,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-63,32.118689470000035,35.21128057999999,0,45.730098724365234,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,44,-60,32.118689470000035,35.21128057999999,0,45.730098724365234,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-71,32.118689470000035,35.21128057999999,0,45.730098724365234,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-67,32.11745230000003,35.211288829999994,0,45.730098724365234,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-69,32.11745230000003,35.211288829999994,0,45.730098724365234,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-53,32.11745230000003,35.211288829999994,0,45.730098724365234,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.11745230000003,35.211288829999994,0,45.730098724365234,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-58,32.11745230000003,35.211288829999994,0,45.730098724365234,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-58,32.11745230000003,35.211288829999994,0,45.730098724365234,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-63,32.11745230000003,35.211288829999994,0,45.730098724365234,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,44,-60,32.11745230000003,35.211288829999994,0,45.730098724365234,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-71,32.11745230000003,35.211288829999994,0,45.730098724365234,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-67,32.11621513000003,35.211297079999994,0,45.730098724365234,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-69,32.11621513000003,35.211297079999994,0,45.730098724365234,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-53,32.11621513000003,35.211297079999994,0,45.730098724365234,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.11621513000003,35.211297079999994,0,45.730098724365234,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-58,32.11621513000003,35.211297079999994,0,45.730098724365234,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-58,32.11621513000003,35.211297079999994,0,45.730098724365234,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-63,32.11621513000003,35.211297079999994,0,45.730098724365234,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,44,-60,32.11621513000003,35.211297079999994,0,45.730098724365234,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-71,32.11621513000003,35.211297079999994,0,45.730098724365234,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-63,32.11374079000002,35.211313579999995,0,45.730098724365234,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-69,32.11374079000002,35.211313579999995,0,45.730098724365234,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-51,32.11374079000002,35.211313579999995,0,45.730098724365234,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.11374079000002,35.211313579999995,0,45.730098724365234,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-58,32.11374079000002,35.211313579999995,0,45.730098724365234,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-58,32.11374079000002,35.211313579999995,0,45.730098724365234,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-65,32.11374079000002,35.211313579999995,0,45.730098724365234,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-71,32.11374079000002,35.211313579999995,0,45.730098724365234,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-63,32.11209123000002,35.211324579999996,0,45.730098724365234,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-69,32.11209123000002,35.211324579999996,0,45.730098724365234,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-51,32.11209123000002,35.211324579999996,0,45.730098724365234,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.11209123000002,35.211324579999996,0,45.730098724365234,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-58,32.11209123000002,35.211324579999996,0,45.730098724365234,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-58,32.11209123000002,35.211324579999996,0,45.730098724365234,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-65,32.11209123000002,35.211324579999996,0,45.730098724365234,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-71,32.11209123000002,35.211324579999996,0,45.730098724365234,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-64,32.10920450000001,35.21134383,0,45.730098724365234,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-71,32.10920450000001,35.21134383,0,45.730098724365234,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-52,32.10920450000001,35.21134383,0,45.730098724365234,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.10920450000001,35.21134383,0,45.730098724365234,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-61,32.10920450000001,35.21134383,0,45.730098724365234,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-58,32.10920450000001,35.21134383,0,45.730098724365234,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-64,32.10920450000001,35.21134383,0,45.730098724365234,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-72,32.10920450000001,35.21134383,0,45.730098724365234,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-64,32.10796733000001,35.21135208,0,45.730098724365234,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-71,32.10796733000001,35.21135208,0,45.730098724365234,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-52,32.10796733000001,35.21135208,0,45.730098724365234,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.10796733000001,35.21135208,0,45.730098724365234,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-61,32.10796733000001,35.21135208,0,45.730098724365234,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-58,32.10796733000001,35.21135208,0,45.730098724365234,WIFI
